full_model_td,full_model_asd,intensity_channel_td,intensity_channel_asd,orientation_channel_td,orientation_channel_asd,color_channel_td,color_channel_asd,motion_channel_td,motion_channel_asd,flicker_channel_td,flicker_channel_asd
0.918425672,0.888166869,0.846652613,0.814971711,0.924624315,0.901646628,0.849502483,0.821192833,0.810767483,0.782790019,0.819911147,0.812146759
0.928655198,0.889110389,0.848927606,0.816843556,0.932566309,0.902260816,0.855382111,0.82330155,0.815316285,0.784658654,0.825852131,0.811739819
0.930952151,0.890580451,0.85480508,0.817867233,0.935913849,0.901902983,0.857516323,0.82541938,0.818521448,0.786066092,0.824342501,0.811486013
0.929246866,0.894719131,0.850870867,0.819985628,0.935772544,0.906139607,0.852121832,0.827992457,0.814362177,0.787818494,0.826534194,0.812858411
0.93448091,0.892391898,0.851598551,0.818471041,0.936349334,0.905686119,0.852659585,0.82651421,0.816506891,0.786474327,0.827163443,0.812065695
0.918454777,0.898162769,0.838968693,0.822844872,0.920592552,0.910280302,0.843851528,0.829235796,0.807891497,0.790456718,0.816886845,0.813597766
0.922806971,0.901129445,0.837895173,0.826631573,0.925554309,0.911582418,0.842825071,0.833235378,0.804660926,0.794676713,0.821172089,0.816168144
0.918732298,0.904378027,0.830399113,0.82912742,0.922737342,0.913719491,0.833840815,0.833783311,0.799439073,0.796146963,0.820406734,0.816168144
0.912585363,0.902733497,0.831534099,0.829943296,0.91633596,0.911456152,0.836040474,0.834680539,0.801641909,0.796208003,0.823228871,0.816717367
0.930252677,0.904151568,0.848197968,0.831287397,0.93248234,0.912394761,0.849832622,0.836144336,0.81755553,0.797513254,0.838871158,0.817482332
0.930383856,0.906602921,0.846060736,0.837541852,0.932306353,0.912258962,0.847247834,0.844061436,0.816604027,0.804961721,0.838457289,0.820131541
0.921100537,0.901171002,0.84063709,0.838685799,0.922715362,0.905411269,0.839178347,0.840713983,0.810358479,0.807118932,0.838457289,0.817508952
0.929892912,0.908717464,0.850514918,0.846821351,0.930357064,0.911794221,0.846034409,0.84791056,0.819159817,0.815299625,0.845940179,0.823133416
0.933049076,0.911375654,0.855850877,0.850629621,0.932142985,0.913526211,0.850480755,0.850781286,0.825285142,0.818815193,0.846720762,0.824608514
0.935235981,0.903519922,0.855759268,0.843570813,0.9346322,0.906371257,0.849171733,0.844672517,0.825144446,0.811340266,0.847186944,0.816188304
0.936192512,0.901694184,0.858379202,0.839227039,0.933949227,0.905591323,0.853176456,0.839778894,0.828682057,0.808899435,0.847405764,0.813570928
0.93256362,0.904739564,0.854180838,0.843501523,0.931653952,0.904596129,0.852177921,0.847706264,0.826451498,0.815246903,0.847405764,0.816951395
0.942604344,0.903136086,0.892558814,0.861338097,0.945038,0.897304325,0.884770741,0.866596321,0.858460282,0.831164463,0.853012508,0.817329101
0.931615971,0.899789451,0.880357926,0.858816155,0.937623149,0.898641315,0.874494239,0.863522645,0.845213448,0.826525558,0.844099653,0.818616661
0.929456944,0.89402177,0.879109577,0.859911631,0.935223714,0.889089483,0.873759871,0.863185537,0.846882763,0.827770472,0.840300527,0.817370948
0.93758447,0.900984571,0.872959501,0.844252393,0.942934739,0.902592942,0.866077103,0.848664862,0.837766452,0.813223479,0.84509513,0.819395343
0.93286436,0.909637966,0.872794651,0.850623096,0.93763687,0.908869725,0.861171255,0.854097573,0.838177563,0.820046532,0.84509513,0.823137443
0.931402253,0.908290256,0.870425591,0.847780228,0.936741194,0.907801042,0.857798411,0.848017322,0.838218575,0.816559113,0.84509513,0.823137443
0.920535599,0.905459807,0.859729624,0.848046838,0.929708982,0.904391104,0.8488437,0.847898318,0.822744789,0.81716915,0.840300527,0.820465516
0.918045705,0.906672635,0.859350825,0.848769962,0.93086111,0.906130072,0.848078018,0.845676712,0.821075971,0.817545842,0.836755885,0.821117951
0.928031112,0.908829596,0.866366093,0.851138085,0.933007067,0.907399793,0.857990669,0.849010878,0.834618925,0.821901081,0.836755885,0.824406751
0.932821018,0.90789651,0.868122148,0.852097497,0.936284315,0.908018901,0.860678649,0.849856748,0.837978237,0.822137797,0.836755885,0.823997407
0.937382556,0.901725593,0.86947277,0.844709803,0.940156841,0.902980208,0.861292883,0.844653363,0.83806032,0.814612042,0.837187584,0.822870047
0.647770911,0.661906463,0.756933924,0.761475573,0.56005259,0.584763952,0.65816719,0.663294445,0.683093018,0.693991631,0.834085986,0.822735055
0.664685931,0.67921496,0.772675765,0.773785144,0.572749468,0.594348135,0.68889928,0.695125721,0.710357756,0.713494005,0.834085986,0.821741519
0.660926184,0.675070635,0.766298419,0.768690027,0.570001626,0.590263563,0.68486114,0.69124819,0.701241075,0.711702602,0.833589671,0.815861999
0.664184219,0.674677463,0.769025046,0.769846598,0.571699087,0.588123807,0.687942381,0.692552446,0.702993984,0.713544452,0.841855682,0.814145187
0.666645706,0.670040205,0.76519247,0.763729386,0.579587186,0.584951167,0.687900804,0.688787092,0.706562494,0.7105951,0.831774562,0.810422648
0.666989507,0.669861105,0.767234885,0.762878115,0.575987738,0.584998287,0.688698433,0.687963419,0.707325401,0.709423846,0.832287004,0.808360772
0.667883212,0.669064729,0.767096801,0.765169839,0.57498431,0.582204581,0.689286082,0.6855577,0.707974825,0.709332918,0.831774562,0.809426868
0.676029203,0.669828336,0.776968282,0.758576403,0.584144169,0.586260994,0.69969016,0.685898713,0.717069182,0.706837564,0.835567252,0.805442869
0.69483188,0.676136007,0.795042355,0.756904022,0.605316214,0.599208058,0.719351927,0.691359492,0.73764833,0.712034271,0.834616534,0.805337249
0.704248721,0.704610522,0.797184953,0.778946344,0.617058318,0.637544991,0.72875034,0.720402809,0.748596303,0.738893953,0.833028403,0.815695811
0.730455824,0.744626497,0.820411177,0.804621838,0.649973044,0.688067387,0.756577146,0.755811245,0.777348257,0.775076974,0.833028403,0.819645258
0.764543295,0.784409714,0.850961305,0.83644186,0.691178049,0.735003309,0.789470235,0.791990163,0.810264344,0.811839149,0.845681065,0.828364614
0.790512577,0.808112867,0.864174269,0.853650546,0.734231846,0.764097997,0.809663917,0.815113184,0.828991671,0.834043965,0.834244074,0.831041017
0.825133088,0.824914434,0.885614546,0.863127186,0.782146278,0.786204555,0.836341735,0.830388698,0.855645733,0.848179103,0.830304863,0.83076779
0.835321045,0.847611608,0.886905707,0.879491908,0.797159473,0.814208479,0.843512795,0.849879482,0.859944207,0.868360975,0.830565073,0.830531926
0.838646308,0.857908049,0.888100271,0.885929865,0.80665839,0.827223721,0.843054852,0.858223255,0.86037287,0.878757137,0.823173924,0.832565229
0.845318489,0.864602051,0.894690594,0.894140453,0.819717877,0.837152977,0.850065591,0.864945265,0.868660889,0.888685812,0.826054937,0.829656273
0.857507633,0.864966787,0.899039761,0.892596185,0.836774086,0.840302146,0.861950554,0.864890107,0.880529633,0.887461678,0.81334126,0.826290322
0.866374327,0.872884992,0.904144593,0.890655336,0.847721105,0.84925985,0.872636019,0.87389217,0.893614832,0.894183033,0.820373579,0.825813969
0.879937721,0.878110485,0.924931316,0.902971215,0.862830382,0.859281118,0.884386676,0.874457051,0.911248883,0.901937616,0.824395453,0.828191905
0.883675011,0.884101542,0.929062167,0.90622116,0.860688475,0.868919229,0.888000939,0.880138689,0.917677157,0.907910389,0.828311811,0.824815708
0.890624052,0.881887615,0.929408917,0.901288681,0.861168063,0.864112476,0.902009989,0.883963383,0.928705046,0.906590437,0.831435045,0.824171514
0.886392247,0.885017063,0.919303268,0.899994384,0.865872148,0.868072701,0.897088054,0.886404655,0.921482057,0.907834859,0.832010568,0.823776198
0.890809316,0.889692591,0.921360959,0.904835673,0.867458649,0.871747511,0.900075946,0.891416722,0.925054444,0.913406173,0.828899441,0.828530667
0.891760117,0.898110313,0.923407603,0.917839213,0.874512982,0.883415875,0.897856985,0.894940301,0.922688563,0.919340315,0.828899441,0.832424273
0.901539119,0.90359161,0.9278135,0.916631471,0.883737134,0.89120499,0.901774775,0.891631501,0.924727596,0.917061175,0.828295072,0.82960791
0.899051,0.905198823,0.927889473,0.915696955,0.882537259,0.893436531,0.899449592,0.890798898,0.924529708,0.915636089,0.830123892,0.831025068
0.901835094,0.906065014,0.927118377,0.916252943,0.885023869,0.895262435,0.902105725,0.892223414,0.924051121,0.915401905,0.82727674,0.834624841
0.904852818,0.903976476,0.929104756,0.915543417,0.889929868,0.892903775,0.904988651,0.888734648,0.926831724,0.913186375,0.833478367,0.833497987
0.907363613,0.909914227,0.926900152,0.920409523,0.894461413,0.898722382,0.907025956,0.893270447,0.926221612,0.917825976,0.829424751,0.833317049
0.905901856,0.908157915,0.925933724,0.916046972,0.897454934,0.898542927,0.903769982,0.889842404,0.922552764,0.912327703,0.834291308,0.830622687
0.913558179,0.904449098,0.932113968,0.909987809,0.903728041,0.896939778,0.910973493,0.882830166,0.931029976,0.90715362,0.834291308,0.823397274
0.908003507,0.905532656,0.923799424,0.910087612,0.89968161,0.899829866,0.903109137,0.88176885,0.922238704,0.907044414,0.825292737,0.822506646
0.909524401,0.904578511,0.924686607,0.908471108,0.903107755,0.899540518,0.899280174,0.878323821,0.922214912,0.904458191,0.825292737,0.822119561
0.909009654,0.904338247,0.927412559,0.908495729,0.901293168,0.900471435,0.902225354,0.877842509,0.923737986,0.904596316,0.825292737,0.823293062
0.912857915,0.904190016,0.926422928,0.910722087,0.909057071,0.897687937,0.903584526,0.878233771,0.926088184,0.905094318,0.824613229,0.818299554
0.921730656,0.903456539,0.932994703,0.906981689,0.917640655,0.89897778,0.906812334,0.875471062,0.929097362,0.900986007,0.832770838,0.816729935
0.917272515,0.902548269,0.925467351,0.906100066,0.915751902,0.8998462,0.900747088,0.87226972,0.923287315,0.898598154,0.832224353,0.813753514
0.913167,0.902192804,0.921334778,0.903610968,0.910379369,0.8987,0.895908942,0.871331293,0.919945462,0.896137534,0.836839194,0.812372087
0.913882567,0.901078569,0.922469682,0.901084405,0.9147659,0.899161244,0.888458408,0.868721579,0.918518785,0.893915373,0.837282656,0.812747121
0.912239443,0.900085885,0.923465404,0.897391156,0.910802126,0.897366903,0.88612044,0.867729024,0.916972897,0.891947347,0.825950353,0.811072176
0.914572092,0.896250374,0.924032559,0.89582266,0.913912935,0.892757752,0.885845507,0.865410846,0.917135372,0.890183142,0.825950353,0.801939404
0.907063657,0.888432705,0.918071405,0.887000388,0.906401026,0.885913773,0.879496379,0.857687444,0.90946664,0.881959541,0.815585728,0.793196987
0.907526086,0.886469288,0.921697646,0.884873907,0.902767869,0.884642702,0.881943669,0.856149764,0.91433382,0.880075285,0.81142943,0.789289001
0.907514714,0.881327495,0.919198471,0.881912716,0.903548613,0.879129297,0.879261718,0.852127038,0.910534575,0.875707351,0.805042827,0.783071699
0.903564089,0.880748471,0.907630624,0.880814833,0.89951589,0.880643878,0.876340061,0.850381134,0.901909878,0.874416787,0.797864727,0.783630491
0.90303385,0.871196184,0.903460741,0.874367699,0.901304506,0.871284888,0.876068549,0.843282789,0.898678551,0.8676091,0.799199047,0.774738615
0.893409536,0.864465206,0.896055754,0.865724929,0.894139782,0.867072954,0.867335734,0.838985833,0.891016207,0.859266516,0.788999108,0.763187927
0.886351235,0.860194584,0.893822944,0.859109533,0.885531284,0.862664874,0.865264144,0.835550005,0.890283539,0.852790957,0.785866834,0.761160778
0.88691055,0.864251042,0.89656275,0.8596646,0.88562388,0.870173076,0.864701702,0.837309027,0.892147427,0.853720016,0.803356157,0.764071288
0.889106761,0.866305601,0.906572467,0.862612424,0.881800755,0.871769498,0.872403572,0.840946542,0.901165469,0.857278445,0.809285827,0.768086166
0.892021616,0.865324118,0.910774487,0.86218375,0.885783826,0.869020663,0.874020452,0.840910597,0.902469608,0.85633242,0.814633262,0.765387703
0.892164955,0.863654582,0.910769837,0.862064971,0.885850624,0.864523567,0.874039307,0.840968958,0.902436196,0.856948131,0.814633262,0.761186595
0.895801413,0.870250709,0.911577802,0.868204643,0.8910312,0.868700799,0.875049499,0.846376409,0.903887868,0.86356082,0.815554025,0.772000469
0.904353673,0.863314008,0.920587789,0.862781619,0.896056112,0.863854926,0.883585125,0.838392522,0.913384982,0.85573481,0.831670281,0.762606041
0.626832853,0.611085697,0.622458625,0.616944521,0.62255855,0.598622877,0.639335121,0.615536621,0.613132478,0.600658026,0.831045547,0.760032341
0.626361169,0.59503464,0.627654004,0.603995524,0.62724546,0.586902028,0.627345654,0.598168877,0.620704538,0.589218194,0.831045547,0.761401453
0.621252629,0.592574575,0.624693462,0.601430342,0.618648494,0.581332551,0.626250077,0.597773054,0.617567671,0.586468589,0.82384196,0.757596781
0.634564339,0.607116909,0.630764841,0.612708999,0.645100866,0.594039119,0.634058123,0.604503271,0.621228175,0.598028849,0.824599008,0.7578292
0.627997867,0.602078613,0.62758389,0.60735784,0.636492733,0.58791695,0.629046496,0.600776786,0.615845157,0.592904799,0.812989931,0.75865478
0.621041017,0.606382444,0.620473441,0.611659875,0.625487582,0.593920497,0.621093998,0.605067603,0.610093795,0.594606961,0.813945659,0.763069255
0.655286133,0.612644411,0.651551584,0.616830514,0.667166464,0.603697554,0.651080551,0.609335586,0.635346774,0.597859694,0.813945659,0.768492953
0.685887626,0.627009769,0.681953774,0.631456126,0.696368656,0.620901514,0.679277666,0.621674019,0.662852376,0.608230351,0.828181257,0.77689419
0.717248626,0.660312095,0.711864136,0.662018632,0.729513726,0.657742602,0.709544323,0.654715426,0.686895191,0.638120978,0.82885689,0.781868413
0.762176591,0.675264382,0.756674731,0.673392112,0.775257039,0.67625875,0.755112634,0.666213445,0.733323274,0.647698611,0.836801838,0.783105648
0.82957254,0.727523474,0.817224717,0.718428257,0.848064988,0.733424265,0.811107366,0.713652572,0.775307124,0.687144638,0.854128171,0.790358709
0.872104628,0.76290107,0.872387469,0.763451663,0.882771134,0.770460289,0.855432062,0.749413245,0.816570517,0.724463767,0.857909123,0.795898955
0.886253051,0.79973593,0.883908509,0.800018527,0.894529294,0.805450885,0.867134026,0.785515829,0.825353012,0.759077677,0.857909123,0.80632475
0.901826225,0.818777897,0.897980962,0.816371687,0.910661885,0.826812653,0.881032929,0.805737278,0.835170156,0.774234285,0.857909123,0.81277979
0.903426785,0.841323193,0.889996266,0.835192464,0.920195604,0.85305819,0.873579502,0.82454709,0.829922531,0.790840957,0.857909123,0.821670442
0.905745971,0.859612526,0.891739685,0.854522211,0.92246729,0.875117803,0.877177897,0.840569587,0.835572042,0.811693844,0.857909123,0.826590444
0.912757043,0.872778724,0.893799276,0.870545672,0.931063532,0.886076815,0.877397954,0.855003577,0.835819013,0.825359563,0.84940497,0.828388107
0.912954338,0.872531749,0.892402174,0.86799764,0.931604213,0.8876091,0.875098956,0.850526811,0.836144774,0.820828342,0.849043091,0.824911415
0.910624962,0.878518247,0.887547621,0.867621358,0.930556764,0.895572991,0.866614398,0.847556677,0.842061325,0.824158716,0.848850351,0.831222924
0.906509222,0.883131051,0.886558084,0.873638958,0.931041474,0.897725406,0.85735368,0.847686454,0.836080604,0.830706475,0.849043091,0.831222924
0.892385209,0.881062728,0.863940044,0.867962385,0.927061388,0.897717097,0.832088573,0.843754811,0.81224274,0.828451649,0.844868093,0.825788628
0.877340521,0.884628172,0.839571421,0.869331941,0.920883731,0.903478388,0.808516482,0.844578032,0.786073864,0.828834359,0.841308638,0.828619497
0.874801828,0.873689442,0.831341956,0.851449349,0.918711842,0.90073521,0.804387864,0.824698485,0.78210592,0.812223387,0.840586878,0.827660402
0.874845938,0.857503791,0.825760457,0.831572719,0.918682288,0.890292582,0.801399016,0.799703667,0.770480752,0.79040229,0.849069128,0.82005782
0.880712235,0.845503755,0.818815899,0.807836784,0.921000575,0.882731348,0.801750391,0.779194598,0.766106602,0.769968241,0.84820947,0.816232733
0.878300009,0.835893254,0.815970851,0.794413295,0.919508848,0.878969289,0.795009285,0.769738352,0.768137386,0.757799998,0.84458941,0.812552059
0.864785376,0.831930142,0.79596581,0.784487764,0.912821813,0.878231804,0.775912959,0.761654934,0.751283874,0.74917817,0.832611216,0.809789186
0.866508082,0.830113366,0.799598689,0.781218236,0.913408528,0.874578813,0.774309074,0.760906885,0.758250134,0.749450036,0.828539534,0.803359258
0.870331394,0.830665056,0.802968768,0.77812843,0.918177978,0.876399659,0.77281866,0.758723443,0.763479711,0.747414777,0.82791465,0.800019194
0.854151295,0.822903058,0.779741497,0.768063214,0.909597391,0.873860402,0.75595513,0.744706707,0.744873959,0.736992695,0.818551405,0.794387364
0.845331553,0.827699092,0.7688998,0.774032513,0.903395301,0.879654191,0.738434697,0.746277862,0.73824248,0.743511462,0.815882321,0.798624931
0.841436423,0.823824484,0.765140016,0.771977023,0.90223586,0.873980878,0.739686986,0.742797023,0.730076346,0.736771356,0.805465413,0.796413792
0.83994942,0.815039261,0.756456477,0.762204759,0.90531761,0.867557761,0.736582858,0.733676609,0.72625485,0.727768744,0.803233766,0.79032795
0.83482357,0.813182037,0.754071082,0.754429087,0.901861788,0.869557893,0.733153006,0.729001012,0.723959842,0.720182773,0.803233766,0.792400987
0.83532814,0.809740112,0.752681567,0.745554582,0.903152555,0.870204385,0.73277237,0.722663926,0.722344755,0.713090429,0.805428285,0.788807817
0.825104031,0.802170217,0.753211163,0.745775014,0.891636463,0.863405007,0.733116688,0.716150352,0.714938129,0.707639368,0.804580751,0.784764939
0.809723025,0.795434649,0.741513226,0.740531218,0.877213282,0.855511287,0.723424903,0.709051476,0.696285585,0.70217053,0.804111776,0.781638441
0.812415515,0.791817312,0.744569687,0.736264434,0.879821016,0.853395344,0.728005442,0.708292313,0.697844582,0.696119906,0.805209681,0.780780628
0.810117686,0.794123032,0.740204503,0.73903342,0.878999798,0.854009558,0.722016127,0.714193198,0.695204628,0.699100971,0.805209681,0.779114346
0.823197316,0.791612201,0.749963003,0.738513841,0.893927486,0.851549275,0.72406818,0.712320983,0.70274677,0.695163908,0.800468455,0.776449924
0.81599275,0.798542948,0.740972278,0.740704579,0.888867556,0.85997201,0.71297681,0.714372898,0.697921374,0.696203152,0.802031938,0.781906901
0.809157273,0.796619549,0.731001007,0.745333694,0.881875523,0.858526869,0.70251633,0.717431127,0.686472167,0.69867756,0.795028482,0.782534505
0.818278909,0.800911495,0.743589458,0.749621969,0.889152825,0.862328739,0.716450732,0.724163998,0.700150909,0.702258744,0.792563188,0.783862764
0.823626569,0.799774711,0.748526596,0.746438976,0.894380813,0.862598766,0.720724267,0.720904847,0.706353104,0.69774994,0.794186928,0.783434394
0.831289308,0.803017992,0.757060133,0.748632877,0.900827328,0.865715425,0.728630341,0.723451665,0.716977498,0.700373145,0.801029414,0.784345071
0.84847476,0.807785573,0.771091654,0.755411592,0.911424846,0.869089199,0.741670852,0.728352557,0.730189016,0.707845382,0.803439268,0.784766876
0.832967087,0.80995466,0.756041418,0.75647661,0.900740452,0.872213843,0.727743547,0.731322433,0.715882683,0.708188219,0.804574056,0.786669725
0.834423107,0.81952154,0.761368577,0.767733656,0.900676293,0.87881159,0.733860467,0.74136095,0.724453171,0.718791749,0.806707459,0.79298951
0.831869624,0.814216843,0.766967475,0.765347055,0.899695886,0.873660885,0.734915729,0.736798284,0.72109773,0.712752064,0.804574056,0.79368543
0.826515951,0.829531878,0.760619339,0.783409627,0.89693161,0.883994419,0.727608853,0.756656668,0.715808539,0.728684458,0.806707459,0.801499689
0.818881394,0.842486917,0.753513013,0.796097006,0.88898057,0.892984941,0.72271213,0.769468195,0.704756122,0.73819179,0.797153056,0.810248811
0.824182145,0.83786374,0.760751431,0.786812085,0.892456872,0.890654462,0.730057127,0.762742437,0.710312426,0.729787749,0.800235163,0.80719296
0.82118196,0.834026335,0.759296464,0.781590645,0.891483358,0.888276143,0.730043415,0.757773279,0.70617258,0.725872321,0.801412182,0.802570744
0.822362738,0.839536253,0.756470218,0.788680071,0.892029761,0.889230229,0.732789267,0.763438394,0.698379223,0.729927598,0.803660034,0.802017272
0.845443588,0.846954217,0.770933433,0.794546867,0.906652174,0.894330289,0.767585252,0.774357114,0.712977041,0.739615345,0.817272451,0.807207493
0.846596769,0.854322286,0.772656426,0.801701344,0.910045943,0.900804189,0.767882275,0.784047901,0.710896856,0.74641054,0.822736597,0.807995462
0.855340825,0.85495432,0.779972405,0.79787033,0.91605579,0.903546628,0.772130614,0.782087294,0.718138724,0.739836485,0.825502896,0.811071258
0.856637554,0.853057277,0.786470803,0.802841254,0.916106691,0.899258647,0.771732999,0.781994073,0.722479877,0.746006384,0.816672488,0.808950434
0.861020056,0.856705867,0.789737233,0.804843799,0.921304137,0.904270644,0.77280586,0.78307553,0.721882666,0.744751541,0.820957732,0.809647342
0.864492393,0.852975196,0.791288238,0.798550648,0.924804646,0.902283152,0.773299014,0.777604825,0.722319729,0.738386198,0.828936951,0.804847709
0.870214902,0.858751813,0.801984824,0.811846284,0.927743267,0.901742258,0.783752206,0.784358488,0.73219988,0.744809966,0.830095838,0.806558691
0.865876799,0.859227288,0.798948884,0.811092414,0.924662873,0.901855852,0.781891679,0.785974977,0.728477174,0.74531478,0.827305063,0.805884124
0.861572406,0.848115939,0.816551161,0.816549726,0.915701917,0.891005945,0.779192925,0.777336451,0.735169466,0.744301047,0.826692982,0.807369623
0.873262203,0.848944847,0.826572929,0.8168489,0.923739575,0.890965828,0.789578602,0.778553025,0.74397234,0.74503527,0.834698657,0.806925488
0.865688086,0.850158015,0.819578389,0.81678128,0.91912511,0.892012825,0.779312211,0.779920149,0.733932193,0.745664914,0.827280369,0.806479896
0.85862256,0.849037052,0.809827602,0.818917445,0.915170592,0.890294751,0.770113365,0.780413077,0.725124615,0.742687834,0.82365832,0.808879209
0.862370269,0.850604929,0.816275509,0.817068692,0.916586691,0.892344015,0.775043171,0.780382992,0.731449954,0.741880983,0.82365832,0.807759848
0.869370954,0.845586057,0.823643699,0.811970771,0.920429432,0.892145966,0.774648927,0.773911804,0.723180726,0.729436423,0.823769986,0.809515961
0.868660566,0.857651097,0.830927074,0.821861738,0.917435362,0.901497053,0.781551525,0.785205438,0.726872732,0.74121755,0.825085419,0.814851541
0.883163475,0.855905372,0.855388124,0.826336534,0.924180719,0.897414413,0.800224653,0.786733164,0.74157736,0.742538428,0.830948643,0.813978752
0.885121066,0.851857028,0.857292151,0.823972023,0.926408498,0.890605287,0.801609646,0.786572537,0.741955171,0.740612454,0.832005917,0.812652185
0.890202368,0.859704871,0.859315595,0.831980827,0.931761899,0.896289782,0.801681295,0.792212445,0.74422784,0.749193536,0.833931609,0.817929764
0.894477254,0.862764266,0.858559292,0.834259204,0.934223343,0.894539136,0.80667293,0.796371519,0.743660761,0.753724868,0.833978556,0.815784953
0.90440757,0.870894579,0.858963846,0.837618694,0.942503048,0.903516504,0.809252194,0.800578315,0.749756041,0.756312274,0.838510218,0.81690928
0.907652646,0.873723824,0.854035747,0.831860021,0.946693541,0.908884772,0.818924744,0.800725916,0.749901109,0.755074059,0.838898196,0.817936025
0.903604136,0.864558057,0.837782793,0.807425999,0.947505708,0.909718118,0.810779313,0.784896588,0.740479766,0.733493985,0.843206971,0.812074453
0.90549328,0.865462756,0.83980067,0.803491722,0.947550042,0.91288868,0.812728565,0.7796819,0.741188426,0.730573787,0.846903871,0.81437738
0.893054761,0.860087415,0.822157269,0.787990814,0.936936013,0.913611532,0.809261935,0.77015399,0.722181309,0.718396468,0.846903871,0.81490871
0.881736469,0.852693067,0.813510057,0.784237514,0.928516873,0.90715384,0.794055866,0.760569613,0.718603611,0.71605546,0.843501014,0.810440485
0.874866288,0.849760225,0.78776016,0.767715335,0.926810256,0.908687982,0.796458703,0.757063442,0.704418853,0.704809025,0.843501014,0.810436762
0.857007758,0.838753427,0.765368319,0.744899083,0.920771229,0.903675138,0.778316941,0.746817688,0.687486997,0.687633922,0.843501014,0.812103377
0.85453307,0.844136938,0.757816449,0.746384313,0.915350456,0.90624095,0.774495257,0.750148647,0.693074211,0.695122596,0.843501014,0.81239562
0.852555674,0.844983902,0.754376077,0.747031364,0.913666584,0.906728184,0.771012274,0.749718167,0.691066514,0.694164627,0.842900677,0.814287944
0.853179067,0.842600119,0.759392694,0.749164445,0.917529296,0.903813873,0.760502219,0.745547006,0.691832138,0.696617308,0.843501014,0.812827869
0.866702603,0.840885885,0.736844882,0.731594886,0.930524007,0.905326853,0.75922321,0.746234633,0.665295551,0.669488479,0.843501014,0.812508116
0.85854092,0.826332318,0.715416173,0.707453152,0.928676281,0.897721518,0.743316481,0.721697288,0.649999851,0.655082105,0.842900677,0.80091328
0.842148297,0.836557168,0.698824087,0.713249531,0.91716599,0.90736256,0.745943022,0.731945102,0.629590836,0.654212995,0.824730843,0.801425265
0.842637439,0.837193466,0.704593318,0.724509621,0.916033085,0.905880424,0.738693701,0.730828991,0.642221659,0.668433453,0.816276734,0.801603338
0.847092117,0.83415624,0.703165883,0.719469102,0.917496693,0.905654585,0.742387009,0.727383655,0.639346009,0.663930802,0.81114185,0.796906559
0.883633316,0.848601146,0.721495024,0.72092196,0.938409292,0.911258168,0.764643014,0.743904958,0.651730942,0.671637699,0.812077195,0.795623801
0.880398416,0.839182254,0.714240489,0.707575157,0.937632003,0.908847427,0.777481799,0.732132036,0.646476342,0.659242097,0.815401727,0.789104263
0.866050051,0.83774893,0.722182818,0.719982477,0.928395963,0.908073628,0.789818374,0.752905433,0.648424025,0.664549636,0.814551579,0.789621674
0.864268352,0.841040969,0.716369544,0.724787492,0.925809344,0.909216237,0.782180904,0.756130173,0.649098881,0.673394688,0.809350033,0.79142019
0.851783517,0.846323319,0.71386206,0.738731334,0.927483529,0.916562531,0.775383184,0.767197655,0.641215799,0.683129524,0.808359032,0.801105076
0.851264288,0.841993968,0.713580689,0.733508753,0.927615814,0.91552562,0.777785795,0.765223009,0.639576787,0.677260811,0.811831334,0.80006006
0.845255794,0.838831571,0.70020277,0.722710734,0.927170142,0.913638183,0.769652775,0.757375819,0.630427992,0.672788367,0.812685487,0.798241105
0.846270951,0.838128624,0.747231315,0.743356253,0.927359109,0.913563596,0.768488947,0.751348269,0.666902815,0.690157581,0.812685487,0.796860625
0.830078048,0.831441501,0.732077089,0.735946266,0.919485045,0.912143588,0.755507251,0.743868095,0.656751204,0.685420758,0.805090772,0.799308959
0.814564475,0.820458811,0.711355267,0.717716984,0.911190529,0.910097021,0.743820744,0.731575027,0.645354618,0.670557457,0.800891233,0.797343779
0.796239391,0.8074258,0.694122413,0.705049637,0.898760521,0.902410226,0.72650683,0.719780443,0.627160703,0.662260411,0.792508684,0.791947977
0.789106124,0.801531891,0.688061959,0.698643613,0.893202249,0.898462696,0.716553437,0.71377665,0.624265878,0.655257999,0.782311942,0.784590591
0.760577043,0.774684011,0.647913126,0.674561665,0.879336494,0.881401453,0.679926986,0.678661578,0.601081924,0.63678877,0.778760803,0.773824894
0.744731588,0.762093815,0.653541788,0.670876371,0.869867308,0.874240926,0.662532957,0.666922311,0.603038523,0.634040319,0.773218973,0.772527623
0.75968478,0.77267251,0.645233461,0.670876989,0.883452307,0.880059639,0.675848238,0.68128712,0.60408689,0.636337818,0.779765181,0.773505199
0.752223431,0.766528296,0.637253231,0.659008072,0.883335477,0.879453153,0.656597431,0.668277646,0.598621803,0.626839301,0.775943341,0.772395671
0.775845688,0.783018847,0.642939437,0.671455278,0.890045234,0.877720605,0.665642612,0.687330301,0.591303177,0.625735016,0.769819546,0.764698231
0.768622726,0.773100113,0.648546503,0.666853541,0.880816565,0.868688207,0.667800116,0.677683058,0.595704031,0.619843186,0.768669195,0.757555322
0.769900942,0.759877581,0.663345514,0.669365092,0.876364852,0.851583603,0.665866608,0.673115025,0.608962204,0.625871418,0.782405414,0.746119786
0.778382233,0.765898572,0.677308187,0.681175573,0.877252627,0.85126052,0.686645798,0.680216457,0.622283175,0.633303356,0.787124444,0.744850405
0.77870417,0.763273167,0.67321861,0.674857389,0.881840427,0.848731896,0.678474303,0.675551651,0.618570483,0.629213991,0.784946105,0.749284178
